DATE,TEAM,POINTS,HOME_AWAY,WIN_PROB,PRED_SPREAD,WON,ACTUAL_SPREAD
2023-02-25,Florida A&M Rattlers,55.0,home,0.0,0.0,False,-14.0
2023-02-25,Grambling Tigers,69.0,away,0.0,0.0,True,14.0
2023-02-25,Lindenwood Lions,97.0,home,0.0,0.0,True,1.0
2023-02-25,Little Rock Trojans,96.0,away,0.0,0.0,False,-1.0
2023-02-25,SE Louisiana Lions,78.0,home,0.0,0.0,True,3.0
2023-02-25,McNeese Cowboys,75.0,away,0.0,0.0,False,-3.0
2023-02-25,Longwood Lancers,66.0,home,0.0,0.0,False,-10.0
2023-02-25,UNC Asheville Bulldogs,76.0,away,0.0,0.0,True,10.0
2023-02-25,Eastern Illinois Panthers,66.0,home,0.0,0.0,False,-9.0
2023-02-25,Tennessee Tech Golden Eagles,75.0,away,0.0,0.0,True,9.0
2023-02-25,Alcorn State Braves,71.0,home,0.0,0.0,False,-4.0
2023-02-25,Prairie View A&M Panthers,75.0,away,0.0,0.0,True,4.0
2023-02-25,Loyola Maryland Greyhounds,83.0,home,0.0,0.0,True,6.0
2023-02-25,American University Eagles,77.0,away,0.0,0.0,False,-6.0
2023-02-25,UMass Lowell River Hawks,92.0,home,0.0,0.0,True,37.0
2023-02-25,New Hampshire Wildcats,55.0,away,0.0,0.0,False,-37.0
2023-02-25,Bowling Green Falcons,69.0,home,0.0,0.0,False,-10.0
2023-02-25,Kent State Golden Flashes,79.0,away,0.0,0.0,True,10.0
2023-02-25,Green Bay Phoenix,61.0,home,0.0,0.0,False,-17.0
2023-02-25,Purdue Fort Wayne Mastodons,78.0,away,0.0,0.0,True,17.0
2023-02-25,Denver Pioneers,72.0,home,0.0,0.0,True,11.0
2023-02-25,Omaha Mavericks,61.0,away,0.0,0.0,False,-11.0
2023-02-25,Incarnate Word Cardinals,79.0,home,0.0,0.0,True,4.0
2023-02-25,East Texas A&M Lions,75.0,away,0.0,0.0,False,-4.0
2023-02-25,California Golden Bears,57.0,home,0.0,0.0,False,-6.0
2023-02-25,Washington State Cougars,63.0,away,0.0,0.0,True,6.0
2023-02-25,Pittsburgh Panthers,99.0,home,0.0,0.0,True,17.0
2023-02-25,Syracuse Orange,82.0,away,0.0,0.0,False,-17.0
2023-02-25,Vanderbilt Commodores,88.0,home,0.0,0.0,True,16.0
2023-02-25,Florida Gators,72.0,away,0.0,0.0,False,-16.0
2023-02-25,Sam Houston Bearkats,64.0,home,0.0,0.0,True,7.0
2023-02-25,Southern Utah Thunderbirds,57.0,away,0.0,0.0,False,-7.0
2023-02-25,Texas A&M-Corpus Christi Islanders,83.0,home,0.0,0.0,True,8.0
2023-02-25,Northwestern State Demons,75.0,away,0.0,0.0,False,-8.0
2023-02-25,Jackson State Tigers,71.0,home,0.0,0.0,True,2.0
2023-02-25,Texas Southern Tigers,69.0,away,0.0,0.0,False,-2.0
2023-02-25,Montana State Bobcats,91.0,home,0.0,0.0,True,13.0
2023-02-25,Portland State Vikings,78.0,away,0.0,0.0,False,-13.0
2023-02-25,Saint Louis Billikens,81.0,home,0.0,0.0,True,19.0
2023-02-25,Loyola Chicago Ramblers,62.0,away,0.0,0.0,False,-19.0
2023-02-25,George Washington Revolutionaries,92.0,home,0.0,0.0,True,7.0
2023-02-25,La Salle Explorers,85.0,away,0.0,0.0,False,-7.0
2023-02-26,South Florida Bulls,71.0,home,0.0,0.0,True,4.0
2023-02-26,SMU Mustangs,67.0,away,0.0,0.0,False,-4.0
2023-02-26,Alabama State Hornets,50.0,home,0.0,0.0,False,-5.0
2023-02-26,Alabama A&M Bulldogs,55.0,away,0.0,0.0,True,5.0
2023-02-25,Dayton Flyers,69.0,home,0.0,0.0,False,-5.0
2023-02-25,George Mason Patriots,74.0,away,0.0,0.0,True,5.0
2023-02-25,Cal Poly Mustangs,52.0,home,0.0,0.0,False,-6.0
2023-02-25,UC Davis Aggies,58.0,away,0.0,0.0,True,6.0
2023-02-26,Mississippi Valley State Delta Devils,78.0,home,0.0,0.0,True,4.0
2023-02-26,Arkansas-Pine Bluff Golden Lions,74.0,away,0.0,0.0,False,-4.0
2023-02-26,Wake Forest Demon Deacons,66.0,home,0.0,0.0,True,8.0
2023-02-26,Notre Dame Fighting Irish,58.0,away,0.0,0.0,False,-8.0
2023-02-26,Yale Bulldogs,76.0,home,0.0,0.0,True,18.0
2023-02-26,Cornell Big Red,58.0,away,0.0,0.0,False,-18.0
2023-02-26,Lamar Cardinals,79.0,home,0.0,0.0,False,-5.0
2023-02-26,New Orleans Privateers,84.0,away,0.0,0.0,True,5.0
2023-02-26,UAlbany Great Danes,82.0,home,0.0,0.0,True,14.0
2023-02-26,NJIT Highlanders,68.0,away,0.0,0.0,False,-14.0
2023-02-26,Abilene Christian Wildcats,62.0,home,0.0,0.0,False,-4.0
2023-02-26,Utah Valley Wolverines,66.0,away,0.0,0.0,True,4.0
2023-02-26,Florida International Panthers,91.0,home,0.0,0.0,False,-4.0
2023-02-26,UTSA Roadrunners,95.0,away,0.0,0.0,True,4.0
2023-02-26,Wofford Terriers,86.0,home,0.0,0.0,True,12.0
2023-02-26,Chattanooga Mocs,74.0,away,0.0,0.0,False,-12.0
2023-02-26,Akron Zips,81.0,home,0.0,0.0,True,17.0
2023-02-26,Western Michigan Broncos,64.0,away,0.0,0.0,False,-17.0
2023-02-26,San José State Spartans,74.0,home,0.0,0.0,True,6.0
2023-02-26,Boise State Broncos,68.0,away,0.0,0.0,False,-6.0
2023-02-26,IU Indianapolis Jaguars,79.0,home,0.0,0.0,False,-14.0
2023-02-26,Youngstown State Penguins,93.0,away,0.0,0.0,True,14.0
2023-02-26,Pacific Tigers,81.0,home,0.0,0.0,True,4.0
2023-02-26,Portland Pilots,77.0,away,0.0,0.0,False,-4.0
2023-02-26,UNC Wilmington Seahawks,53.0,home,0.0,0.0,False,-4.0
2023-02-26,Towson Tigers,57.0,away,0.0,0.0,True,4.0
2023-02-26,Utah Utes,49.0,home,0.0,0.0,False,-13.0
2023-02-26,USC Trojans,62.0,away,0.0,0.0,True,13.0
2023-02-26,Long Beach State Beach,71.0,home,0.0,0.0,True,7.0
2023-02-26,Cal State Northridge Matadors,64.0,away,0.0,0.0,False,-7.0
2023-02-26,Duke Blue Devils,81.0,home,0.0,0.0,True,16.0
2023-02-26,Virginia Tech Hokies,65.0,away,0.0,0.0,False,-16.0
2023-02-26,UT Rio Grande Valley Vaqueros,99.0,home,0.0,0.0,True,4.0
2023-02-26,Tarleton State Texans,95.0,away,0.0,0.0,False,-4.0
2023-02-26,South Dakota Coyotes,82.0,home,0.0,0.0,True,34.0
2023-02-26,Kansas City Roos,48.0,away,0.0,0.0,False,-34.0
2023-02-26,Elon Phoenix,54.0,home,0.0,0.0,False,-16.0
2023-02-26,Delaware Blue Hens,70.0,away,0.0,0.0,True,16.0
2023-02-26,Western Kentucky Hilltoppers,60.0,home,0.0,0.0,False,-12.0
2023-02-26,UAB Blazers,72.0,away,0.0,0.0,True,12.0
2023-02-26,Milwaukee Panthers,81.0,home,0.0,0.0,True,9.0
2023-02-26,Cleveland State Vikings,72.0,away,0.0,0.0,False,-9.0
2023-02-26,Idaho State Bengals,71.0,home,0.0,0.0,True,8.0
2023-02-26,Eastern Washington Eagles,63.0,away,0.0,0.0,False,-8.0
2023-02-26,Montana Grizzlies,74.0,home,0.0,0.0,True,2.0
2023-02-26,Sacramento State Hornets,72.0,away,0.0,0.0,False,-2.0
2023-02-26,Ole Miss Rebels,82.0,home,0.0,0.0,True,13.0
2023-02-26,LSU Tigers,69.0,away,0.0,0.0,False,-13.0
2023-02-26,Weber State Wildcats,67.0,home,0.0,0.0,True,14.0
2023-02-26,Idaho Vandals,53.0,away,0.0,0.0,False,-14.0
2023-02-26,BYU Cougars,87.0,home,0.0,0.0,True,26.0
2023-02-26,San Francisco Dons,61.0,away,0.0,0.0,False,-26.0
2023-02-26,Oregon State Beavers,67.0,home,0.0,0.0,False,-2.0
2023-02-26,Oregon Ducks,69.0,away,0.0,0.0,True,2.0
2023-02-26,Hawai'i Rainbow Warriors,72.0,home,0.0,0.0,True,5.0
2023-02-26,UC Irvine Anteaters,67.0,away,0.0,0.0,False,-5.0
2023-02-26,San Diego Toreros,63.0,home,0.0,0.0,False,-18.0
2023-02-26,Santa Clara Broncos,81.0,away,0.0,0.0,True,18.0
2023-02-26,UC San Diego Tritons,71.0,home,0.0,0.0,False,-16.0
2023-02-26,UC Santa Barbara Gauchos,87.0,away,0.0,0.0,True,16.0
2023-02-26,Pepperdine Waves,67.0,home,0.0,0.0,False,-8.0
2023-02-26,Loyola Marymount Lions,75.0,away,0.0,0.0,True,8.0
2023-03-05,Memphis Tigers,65.0,home,0.0,0.0,False,-2.0
2023-03-05,Houston Cougars,67.0,away,0.0,0.0,True,2.0
2023-03-05,Tulane Green Wave,83.0,home,0.0,0.0,True,1.0
2023-03-05,Temple Owls,82.0,away,0.0,0.0,False,-1.0
2023-03-05,James Madison Dukes,66.0,home,0.0,0.0,False,-9.0
2023-03-05,South Alabama Jaguars,75.0,away,0.0,0.0,True,9.0
2023-03-05,Hofstra Pride,94.0,home,0.0,0.0,True,48.0
2023-03-05,William & Mary Tribe,46.0,away,0.0,0.0,False,-48.0
2023-03-05,Indiana Hoosiers,75.0,home,0.0,0.0,True,2.0
2023-03-05,Michigan Wolverines,73.0,away,0.0,0.0,False,-2.0
2023-03-05,Wichita State Shockers,69.0,home,0.0,0.0,True,20.0
2023-03-05,South Florida Bulls,49.0,away,0.0,0.0,False,-20.0
2023-03-05,Iowa Hawkeyes,77.0,home,0.0,0.0,False,-4.0
2023-03-05,Nebraska Cornhuskers,81.0,away,0.0,0.0,True,4.0
2023-03-05,Kennesaw State Owls,67.0,home,0.0,0.0,True,1.0
2023-03-05,Liberty Flames,66.0,away,0.0,0.0,False,-1.0
2023-03-05,Furman Paladins,83.0,home,0.0,0.0,True,3.0
2023-03-05,Western Carolina Catamounts,80.0,away,0.0,0.0,False,-3.0
2023-03-05,Cincinnati Bearcats,97.0,home,0.0,0.0,True,23.0
2023-03-05,SMU Mustangs,74.0,away,0.0,0.0,False,-23.0
2023-03-05,Purdue Boilermakers,76.0,home,0.0,0.0,True,5.0
2023-03-05,Illinois Fighting Illini,71.0,away,0.0,0.0,False,-5.0
2023-03-05,UNC Wilmington Seahawks,73.0,home,0.0,0.0,True,5.0
2023-03-05,Drexel Dragons,68.0,away,0.0,0.0,False,-5.0
2023-03-05,Charleston Cougars,74.0,home,0.0,0.0,True,22.0
2023-03-05,Stony Brook Seawolves,52.0,away,0.0,0.0,False,-22.0
2023-03-05,Penn State Nittany Lions,65.0,home,0.0,0.0,True,1.0
2023-03-05,Maryland Terrapins,64.0,away,0.0,0.0,False,-1.0
2023-03-05,Bradley Braves,51.0,home,0.0,0.0,False,-26.0
2023-03-05,Drake Bulldogs,77.0,away,0.0,0.0,True,26.0
2023-03-05,UCF Knights,84.0,home,0.0,0.0,True,26.0
2023-03-05,East Carolina Pirates,58.0,away,0.0,0.0,False,-26.0
2023-03-05,Colgate Raiders,91.0,home,0.0,0.0,True,17.0
2023-03-05,Army Black Knights,74.0,away,0.0,0.0,False,-17.0
2023-03-05,UNC Asheville Bulldogs,77.0,home,0.0,0.0,True,4.0
2023-03-05,Campbell Fighting Camels,73.0,away,0.0,0.0,False,-4.0
2023-03-05,East Texas A&M Lions,78.0,home,0.0,0.0,False,-1.0
2023-03-05,McNeese Cowboys,79.0,away,0.0,0.0,True,1.0
2023-03-05,Lafayette Leopards,84.0,home,0.0,0.0,True,8.0
2023-03-05,American University Eagles,76.0,away,0.0,0.0,False,-8.0
2023-03-06,Western Illinois Leathernecks,60.0,home,0.0,0.0,False,-7.0
2023-03-06,St. Thomas-Minnesota Tommies,67.0,away,0.0,0.0,True,7.0
2023-03-06,Rutgers Scarlet Knights,53.0,home,0.0,0.0,False,-12.0
2023-03-06,Northwestern Wildcats,65.0,away,0.0,0.0,True,12.0
2023-03-06,Montana State Bobcats,84.0,home,0.0,0.0,True,11.0
2023-03-06,Northern Colorado Bears,73.0,away,0.0,0.0,False,-11.0
2023-03-06,Houston Christian Huskies,69.0,home,0.0,0.0,False,-21.0
2023-03-06,New Orleans Privateers,90.0,away,0.0,0.0,True,21.0
2023-03-06,Eastern Washington Eagles,80.0,home,0.0,0.0,False,-1.0
2023-03-06,Northern Arizona Lumberjacks,81.0,away,0.0,0.0,True,1.0
2023-03-06,Wofford Terriers,62.0,home,0.0,0.0,False,-12.0
2023-03-06,Chattanooga Mocs,74.0,away,0.0,0.0,True,12.0
2023-03-06,Towson Tigers,86.0,home,0.0,0.0,True,26.0
2023-03-06,Delaware Blue Hens,60.0,away,0.0,0.0,False,-26.0
2023-03-06,Louisiana Ragin' Cajuns,64.0,home,0.0,0.0,True,6.0
2023-03-06,Texas State Bobcats,58.0,away,0.0,0.0,False,-6.0
2023-03-06,North Dakota State Bison,70.0,home,0.0,0.0,True,2.0
2023-03-06,South Dakota Coyotes,68.0,away,0.0,0.0,False,-2.0
2023-03-06,Minnesota Golden Gophers,67.0,home,0.0,0.0,False,-4.0
2023-03-06,Wisconsin Badgers,71.0,away,0.0,0.0,True,4.0
2023-03-07,Saint Joseph's Hawks,72.0,home,0.0,0.0,True,5.0
2023-03-07,Loyola Chicago Ramblers,67.0,away,0.0,0.0,False,-5.0
2023-03-07,Richmond Spiders,71.0,home,0.0,0.0,True,33.0
2023-03-07,Massachusetts Minutemen,38.0,away,0.0,0.0,False,-33.0
2023-03-07,Mount St. Mary's Mountaineers,67.0,home,0.0,0.0,True,1.0
2023-03-07,Canisius Golden Griffins,66.0,away,0.0,0.0,False,-1.0
2023-03-08,Tarleton State Texans,74.0,home,0.0,0.0,True,4.0
2023-03-08,UT Rio Grande Valley Vaqueros,70.0,away,0.0,0.0,False,-4.0
2023-03-07,Texas A&M-Corpus Christi Islanders,80.0,home,0.0,0.0,True,17.0
2023-03-07,McNeese Cowboys,63.0,away,0.0,0.0,False,-17.0
2023-03-08,Fairfield Stags,52.0,home,0.0,0.0,False,-18.0
2023-03-08,Saint Peter's Peacocks,70.0,away,0.0,0.0,True,18.0
2023-03-08,Merrimack Warriors,67.0,home,0.0,0.0,True,1.0
2023-03-08,Fairleigh Dickinson Knights,66.0,away,0.0,0.0,False,-1.0
2023-03-08,Cleveland State Vikings,61.0,home,0.0,0.0,False,-2.0
2023-03-08,Northern Kentucky Norse,63.0,away,0.0,0.0,True,2.0
2023-03-08,Virginia Tech Hokies,67.0,home,0.0,0.0,True,3.0
2023-03-08,Notre Dame Fighting Irish,64.0,away,0.0,0.0,False,-3.0
2023-03-08,Montana Grizzlies,71.0,home,0.0,0.0,False,-12.0
2023-03-08,Northern Arizona Lumberjacks,83.0,away,0.0,0.0,True,12.0
2023-03-07,Florida State Seminoles,60.0,home,0.0,0.0,False,-1.0
2023-03-07,Georgia Tech Yellow Jackets,61.0,away,0.0,0.0,True,1.0
2023-03-07,Grand Canyon Lopes,82.0,home,0.0,0.0,True,5.0
2023-03-07,UT Arlington Mavericks,77.0,away,0.0,0.0,False,-5.0
2023-03-07,California Baptist Lancers,69.0,home,0.0,0.0,True,7.0
2023-03-07,Abilene Christian Wildcats,62.0,away,0.0,0.0,False,-7.0
2023-03-07,La Salle Explorers,73.0,home,0.0,0.0,True,17.0
2023-03-07,Rhode Island Rams,56.0,away,0.0,0.0,False,-17.0
2023-03-08,Vermont Catamounts,79.0,home,0.0,0.0,True,22.0
2023-03-08,Binghamton Bearcats,57.0,away,0.0,0.0,False,-22.0
2023-03-07,UMass Lowell River Hawks,75.0,home,0.0,0.0,True,11.0
2023-03-07,New Hampshire Wildcats,64.0,away,0.0,0.0,False,-11.0
2023-03-07,Boston College Eagles,80.0,home,0.0,0.0,True,18.0
2023-03-07,Louisville Cardinals,62.0,away,0.0,0.0,False,-18.0
2023-03-08,Northwestern State Demons,74.0,home,0.0,0.0,True,4.0
2023-03-08,New Orleans Privateers,70.0,away,0.0,0.0,False,-4.0
2023-03-08,Charleston Cougars,63.0,home,0.0,0.0,True,5.0
2023-03-08,UNC Wilmington Seahawks,58.0,away,0.0,0.0,False,-5.0
2023-03-08,Saint Mary's Gaels,51.0,home,0.0,0.0,False,-26.0
2023-03-08,Gonzaga Bulldogs,77.0,away,0.0,0.0,True,26.0
2023-03-08,Stephen F. Austin Lumberjacks,76.0,home,0.0,0.0,False,-4.0
2023-03-08,Utah Tech Trailblazers,80.0,away,0.0,0.0,True,4.0
2023-03-08,Oral Roberts Golden Eagles,92.0,home,0.0,0.0,True,34.0
2023-03-08,North Dakota State Bison,58.0,away,0.0,0.0,False,-34.0
2023-03-08,Manhattan Jaspers,50.0,home,0.0,0.0,False,-11.0
2023-03-08,Marist Red Foxes,61.0,away,0.0,0.0,True,11.0
2023-03-08,Montana State Bobcats,60.0,home,0.0,0.0,True,2.0
2023-03-08,Weber State Wildcats,58.0,away,0.0,0.0,False,-2.0
2023-03-08,Cal State Bakersfield Roadrunners,51.0,home,0.0,0.0,True,4.0
2023-03-08,Cal State Northridge Matadors,47.0,away,0.0,0.0,False,-4.0
2023-03-08,Long Beach State Beach,68.0,home,0.0,0.0,False,-20.0
2023-03-08,Cal Poly Mustangs,88.0,away,0.0,0.0,True,20.0
2023-03-08,Syracuse Orange,74.0,home,0.0,0.0,False,-3.0
2023-03-08,Wake Forest Demon Deacons,77.0,away,0.0,0.0,True,3.0
2023-03-08,St. John's Red Storm,76.0,home,0.0,0.0,True,13.0
2023-03-08,Butler Bulldogs,63.0,away,0.0,0.0,False,-13.0
2023-03-08,Western Kentucky Hilltoppers,73.0,home,0.0,0.0,True,6.0
2023-03-08,UTEP Miners,67.0,away,0.0,0.0,False,-6.0
2023-03-09,Iona Gaels,74.0,home,0.0,0.0,True,20.0
2023-03-09,Mount St. Mary's Mountaineers,54.0,away,0.0,0.0,False,-20.0
2023-03-08,George Washington Revolutionaries,76.0,home,0.0,0.0,False,-11.0
2023-03-08,Saint Joseph's Hawks,87.0,away,0.0,0.0,True,11.0
2023-03-08,Washington Huskies,68.0,home,0.0,0.0,False,-6.0
2023-03-08,Colorado Buffaloes,74.0,away,0.0,0.0,True,6.0
2023-03-08,George Mason Patriots,62.0,home,0.0,0.0,True,5.0
2023-03-08,Richmond Spiders,57.0,away,0.0,0.0,False,-5.0
2023-03-09,West Virginia Mountaineers,78.0,home,0.0,0.0,True,16.0
2023-03-09,Texas Tech Red Raiders,62.0,away,0.0,0.0,False,-16.0
2023-03-09,North Carolina Tar Heels,85.0,home,0.0,0.0,True,24.0
2023-03-09,Boston College Eagles,61.0,away,0.0,0.0,False,-24.0
2023-03-08,Pittsburgh Panthers,89.0,home,0.0,0.0,True,8.0
2023-03-08,Georgia Tech Yellow Jackets,81.0,away,0.0,0.0,False,-8.0
2023-03-08,Davidson Wildcats,65.0,home,0.0,0.0,True,11.0
2023-03-08,St. Bonaventure Bonnies,54.0,away,0.0,0.0,False,-11.0
2023-03-08,Grambling Tigers,87.0,home,0.0,0.0,True,15.0
2023-03-08,Bethune-Cookman Wildcats,72.0,away,0.0,0.0,False,-15.0
2023-03-08,Texas A&M-Corpus Christi Islanders,75.0,home,0.0,0.0,True,4.0
2023-03-08,Northwestern State Demons,71.0,away,0.0,0.0,False,-4.0
2023-03-08,Howard Bison,91.0,home,0.0,0.0,True,36.0
2023-03-08,South Carolina State Bulldogs,55.0,away,0.0,0.0,False,-36.0
2023-03-08,Seton Hall Pirates,65.0,home,0.0,0.0,False,-1.0
2023-03-08,DePaul Blue Demons,66.0,away,0.0,0.0,True,1.0
2023-03-08,Colorado State Rams,67.0,home,0.0,0.0,True,2.0
2023-03-08,Fresno State Bulldogs,65.0,away,0.0,0.0,False,-2.0
2023-03-08,UNLV Rebels,78.0,home,0.0,0.0,True,8.0
2023-03-08,Air Force Falcons,70.0,away,0.0,0.0,False,-8.0
2023-03-08,Washington State Cougars,69.0,home,0.0,0.0,True,17.0
2023-03-08,California Golden Bears,52.0,away,0.0,0.0,False,-17.0
2023-03-08,Wisconsin Badgers,57.0,home,0.0,0.0,False,-8.0
2023-03-08,Ohio State Buckeyes,65.0,away,0.0,0.0,True,8.0
2023-03-09,South Carolina Gamecocks,61.0,home,0.0,0.0,False,-6.0
2023-03-09,Ole Miss Rebels,67.0,away,0.0,0.0,True,6.0
2023-03-09,New Mexico Lobos,87.0,home,0.0,0.0,True,11.0
2023-03-09,Wyoming Cowboys,76.0,away,0.0,0.0,False,-11.0
2023-03-09,North Carolina Central Eagles,89.0,home,0.0,0.0,True,30.0
2023-03-09,Delaware State Hornets,59.0,away,0.0,0.0,False,-30.0
2023-03-09,Utah Utes,62.0,home,0.0,0.0,False,-11.0
2023-03-09,Stanford Cardinal,73.0,away,0.0,0.0,True,11.0
2023-03-09,Florida International Panthers,76.0,home,0.0,0.0,False,-5.0
2023-03-09,Louisiana Tech Bulldogs,81.0,away,0.0,0.0,True,5.0
2023-03-09,Rider Broncs,62.0,home,0.0,0.0,False,-8.0
2023-03-09,Saint Peter's Peacocks,70.0,away,0.0,0.0,True,8.0
2023-03-09,Duquesne Dukes,70.0,home,0.0,0.0,False,-11.0
2023-03-09,La Salle Explorers,81.0,away,0.0,0.0,True,11.0
2023-03-09,Colgate Raiders,79.0,home,0.0,0.0,True,18.0
2023-03-09,Lafayette Leopards,61.0,away,0.0,0.0,False,-18.0
2023-03-09,Georgia Bulldogs,67.0,home,0.0,0.0,False,-5.0
2023-03-09,LSU Tigers,72.0,away,0.0,0.0,True,5.0
2023-03-09,Villanova Wildcats,80.0,home,0.0,0.0,True,32.0
2023-03-09,Georgetown Hoyas,48.0,away,0.0,0.0,False,-32.0
2023-03-09,Nebraska Cornhuskers,75.0,home,0.0,0.0,False,-3.0
2023-03-09,Minnesota Golden Gophers,78.0,away,0.0,0.0,True,3.0
2023-03-09,Alcorn State Braves,62.0,home,0.0,0.0,False,-4.0
2023-03-09,Texas Southern Tigers,66.0,away,0.0,0.0,True,4.0
2023-03-09,Oklahoma State Cowboys,57.0,home,0.0,0.0,True,8.0
2023-03-09,Oklahoma Sooners,49.0,away,0.0,0.0,False,-8.0
2023-03-09,Rice Owls,72.0,home,0.0,0.0,True,1.0
2023-03-09,UTSA Roadrunners,71.0,away,0.0,0.0,False,-1.0
2023-03-09,Montana State Bobcats,85.0,home,0.0,0.0,True,7.0
2023-03-09,Northern Arizona Lumberjacks,78.0,away,0.0,0.0,False,-7.0
2023-03-09,Arizona State Sun Devils,63.0,home,0.0,0.0,True,6.0
2023-03-09,Oregon State Beavers,57.0,away,0.0,0.0,False,-6.0
2023-03-09,NC State Wolfpack,97.0,home,0.0,0.0,True,20.0
2023-03-09,Virginia Tech Hokies,77.0,away,0.0,0.0,False,-20.0
2023-03-12,Houston Cougars,65.0,home,0.0,0.0,False,-10.0
2023-03-12,Memphis Tigers,75.0,away,0.0,0.0,True,10.0
2023-03-12,Yale Bulldogs,65.0,home,0.0,0.0,False,-9.0
2023-03-12,Princeton Tigers,74.0,away,0.0,0.0,True,9.0
2023-03-12,Alabama Crimson Tide,82.0,home,0.0,0.0,True,19.0
2023-03-12,Texas A&M Aggies,63.0,away,0.0,0.0,False,-19.0
2023-03-12,VCU Rams,68.0,home,0.0,0.0,True,12.0
2023-03-12,Dayton Flyers,56.0,away,0.0,0.0,False,-12.0
2023-03-12,Purdue Boilermakers,67.0,home,0.0,0.0,True,2.0
2023-03-12,Penn State Nittany Lions,65.0,away,0.0,0.0,False,-2.0
2023-03-04,Texas Longhorns,75.0,home,0.0,0.0,True,16.0
2023-03-04,Kansas Jayhawks,59.0,away,0.0,0.0,False,-16.0
2023-03-05,UCLA Bruins,82.0,home,0.0,0.0,True,9.0
2023-03-05,Arizona Wildcats,73.0,away,0.0,0.0,False,-9.0
2023-03-04,Auburn Tigers,79.0,home,0.0,0.0,True,9.0
2023-03-04,Tennessee Volunteers,70.0,away,0.0,0.0,False,-9.0
2023-03-04,Miami Hurricanes,78.0,home,0.0,0.0,True,2.0
2023-03-04,Pittsburgh Panthers,76.0,away,0.0,0.0,False,-2.0
2023-03-05,Xavier Musketeers,78.0,home,0.0,0.0,True,12.0
2023-03-05,Butler Bulldogs,66.0,away,0.0,0.0,False,-12.0
2023-03-04,Arkansas Razorbacks,79.0,home,0.0,0.0,False,-9.0
2023-03-04,Kentucky Wildcats,88.0,away,0.0,0.0,True,9.0
2023-03-05,San Diego State Aztecs,67.0,home,0.0,0.0,True,17.0
2023-03-05,Wyoming Cowboys,50.0,away,0.0,0.0,False,-17.0
2023-03-04,Furman Paladins,73.0,home,0.0,0.0,True,15.0
2023-03-04,Mercer Bears,58.0,away,0.0,0.0,False,-15.0
2023-03-04,William & Mary Tribe,73.0,home,0.0,0.0,True,22.0
2023-03-04,Elon Phoenix,51.0,away,0.0,0.0,False,-22.0
2023-03-04,Texas A&M Aggies,67.0,home,0.0,0.0,True,6.0
2023-03-04,Alabama Crimson Tide,61.0,away,0.0,0.0,False,-6.0
2023-03-04,Baylor Bears,58.0,home,0.0,0.0,False,-15.0
2023-03-04,Iowa State Cyclones,73.0,away,0.0,0.0,True,15.0
2023-03-05,Villanova Wildcats,59.0,home,0.0,0.0,False,-12.0
2023-03-05,UConn Huskies,71.0,away,0.0,0.0,True,12.0
2023-03-04,Oklahoma Sooners,74.0,home,0.0,0.0,True,14.0
2023-03-04,TCU Horned Frogs,60.0,away,0.0,0.0,False,-14.0
2023-03-04,Marquette Golden Eagles,96.0,home,0.0,0.0,True,2.0
2023-03-04,St. John's Red Storm,94.0,away,0.0,0.0,False,-2.0
2023-03-04,Virginia Cavaliers,75.0,home,0.0,0.0,True,15.0
2023-03-04,Louisville Cardinals,60.0,away,0.0,0.0,False,-15.0
2023-03-04,Providence Friars,58.0,home,0.0,0.0,False,-24.0
2023-03-04,Seton Hall Pirates,82.0,away,0.0,0.0,True,24.0
2023-03-04,UNC Asheville Bulldogs,66.0,home,0.0,0.0,True,4.0
2023-03-04,South Carolina Upstate Spartans,62.0,away,0.0,0.0,False,-4.0
2023-03-04,West Virginia Mountaineers,89.0,home,0.0,0.0,True,8.0
2023-03-04,Kansas State Wildcats,81.0,away,0.0,0.0,False,-8.0
2023-03-04,Princeton Tigers,77.0,home,0.0,0.0,True,8.0
2023-03-04,Pennsylvania Quakers,69.0,away,0.0,0.0,False,-8.0
2023-03-04,Michigan State Spartans,84.0,home,0.0,0.0,True,6.0
2023-03-04,Ohio State Buckeyes,78.0,away,0.0,0.0,False,-6.0
2023-03-04,Charlotte 49ers,91.0,home,0.0,0.0,False,-2.0
2023-03-04,UAB Blazers,93.0,away,0.0,0.0,True,2.0
2023-03-04,South Carolina Gamecocks,61.0,home,0.0,0.0,True,6.0
2023-03-04,Georgia Bulldogs,55.0,away,0.0,0.0,False,-6.0
2023-03-04,Cornell Big Red,87.0,home,0.0,0.0,True,14.0
2023-03-04,Columbia Lions,73.0,away,0.0,0.0,False,-14.0
2023-03-04,UTEP Miners,77.0,home,0.0,0.0,True,12.0
2023-03-04,Middle Tennessee Blue Raiders,65.0,away,0.0,0.0,False,-12.0
2023-03-04,New Hampshire Wildcats,67.0,home,0.0,0.0,True,7.0
2023-03-04,Bryant Bulldogs,60.0,away,0.0,0.0,False,-7.0
2023-03-04,Boston College Eagles,65.0,home,0.0,0.0,False,-8.0
2023-03-04,Georgia Tech Yellow Jackets,73.0,away,0.0,0.0,True,8.0
2023-03-04,James Madison Dukes,75.0,home,0.0,0.0,True,3.0
2023-03-04,Troy Trojans,72.0,away,0.0,0.0,False,-3.0
2023-03-04,Fordham Rams,87.0,home,0.0,0.0,True,27.0
2023-03-04,Duquesne Dukes,60.0,away,0.0,0.0,False,-27.0
